id,definition,duration,publishedAt,channelId,channelTitle,snippet.thumbnails.default.url,snippet.title,statistics.commentCount,statistics.dislikeCount,likeCount,statistics.viewCount,Channel_country,channel_description,channel_localized.description,channel_localized.title,channel_publishedAt,channel_thumbnails.default.url,channel_title,channel_commentCount,channel_subscriberCount,channel_videoCount,channel_viewCount
jVBGDk8lytc,hd,PT6M29S,2015-09-27T18:00:02.000Z,UCckDzKIPNKfSZYb647SQRwQ,Spacebound,https://i.ytimg.com/vi/jVBGDk8lytc/default.jpg,7 Bodybuilders That Died From Steroids,1130,2488,7188,3767565,US,"Spacebound is a list channel that specializes in educational entertainment. Start binge watching our creepy, shocking, funny, controversial, and mysterious list videos. Subscribe for new videos every day: http://bit.ly/SubToSpacebound

Check out our website - www.spacebounduniverse.com

For copyright issues relating to our channel please contact us directly at - spaceboundentertainment@aol.com","Spacebound is a list channel that specializes in educational entertainment. Start binge watching our creepy, shocking, funny, controversial, and mysterious list videos. Subscribe for new videos every day: http://bit.ly/SubToSpacebound

Check out our website - www.spacebounduniverse.com

For copyright issues relating to our channel please contact us directly at - spaceboundentertainment@aol.com",Spacebound,2011-11-11T04:11:00.000Z,https://yt3.ggpht.com/-stRg_Y2xLvo/AAAAAAAAAAI/AAAAAAAAAAA/nPTVd97Bjlw/s88-c-k-no-mo-rj-c0xffffff/photo.jpg,Spacebound,5654,622954,274,203414139
BzXjyNhRoug,sd,PT5M41S,2016-12-27T17:51:02.000Z,UCpq_nnMQ3uuGngxypk1PIXA,Strong World Fanatics,https://i.ytimg.com/vi/BzXjyNhRoug/default.jpg,Frank McGrath - King Of Vascularity // Bodybuilding Motivation // Never Surrender,1,0,12,829,US,"Do You Love Bodybuilding, Powerlifting, Strongmen or fitness related stuff ??
Are you a Strong World Fanatic ??
If yes then LIKE, SHARE AND SUBSCRIBE !!!

Follow on social medias for regular updates !!!
Instagram - https://www.instagram.com/strongworldfanatics
Twitter - https://twitter.com/FanaticsFibo
Facebook - https://www.facebook.com/fibofanatics/
Donate to Keep the Channel alive - https://www.paypal.me/StrongWorldFanatics","Do You Love Bodybuilding, Powerlifting, Strongmen or fitness related stuff ??
Are you a Strong World Fanatic ??
If yes then LIKE, SHARE AND SUBSCRIBE !!!

Follow on social medias for regular updates !!!
Instagram - https://www.instagram.com/strongworldfanatics
Twitter - https://twitter.com/FanaticsFibo
Facebook - https://www.facebook.com/fibofanatics/
Donate to Keep the Channel alive - https://www.paypal.me/StrongWorldFanatics",Strong World Fanatics,2016-05-22T06:26:26.000Z,https://yt3.ggpht.com/-9R3Duk5BT08/AAAAAAAAAAI/AAAAAAAAAAA/ve3GzcbAHgk/s88-c-k-no-mo-rj-c0xffffff/photo.jpg,Strong World Fanatics,0,0,398,1680881
WLzOAdpJaPY,sd,PT5M57S,2016-12-09T07:07:53.000Z,UCpq_nnMQ3uuGngxypk1PIXA,Strong World Fanatics,https://i.ytimg.com/vi/WLzOAdpJaPY/default.jpg,Juan Morel - KING OF NEW YORK PRO // High Intensity Training // Bodybuilding Motivation 2017,1,0,3,429,US,"Do You Love Bodybuilding, Powerlifting, Strongmen or fitness related stuff ??
Are you a Strong World Fanatic ??
If yes then LIKE, SHARE AND SUBSCRIBE !!!

Follow on social medias for regular updates !!!
Instagram - https://www.instagram.com/strongworldfanatics
Twitter - https://twitter.com/FanaticsFibo
Facebook - https://www.facebook.com/fibofanatics/
Donate to Keep the Channel alive - https://www.paypal.me/StrongWorldFanatics","Do You Love Bodybuilding, Powerlifting, Strongmen or fitness related stuff ??
Are you a Strong World Fanatic ??
If yes then LIKE, SHARE AND SUBSCRIBE !!!

Follow on social medias for regular updates !!!
Instagram - https://www.instagram.com/strongworldfanatics
Twitter - https://twitter.com/FanaticsFibo
Facebook - https://www.facebook.com/fibofanatics/
Donate to Keep the Channel alive - https://www.paypal.me/StrongWorldFanatics",Strong World Fanatics,2016-05-22T06:26:26.000Z,https://yt3.ggpht.com/-9R3Duk5BT08/AAAAAAAAAAI/AAAAAAAAAAA/ve3GzcbAHgk/s88-c-k-no-mo-rj-c0xffffff/photo.jpg,Strong World Fanatics,0,0,398,1680881
E1M9PpNN3ao,hd,PT8M,2016-09-29T23:11:34.000Z,UCX9k5z4ttPi8BMY7TKptQjg,Generation Fitness Motivation,https://i.ytimg.com/vi/E1M9PpNN3ao/default.jpg,Top 10 Best Reactions - Connor murphy! Aesthetic Fitness & Bodybuilding Motivation,1979,1792,18704,3465229,US,"Generation Fitness Motivation is channel dedicated to fitness,bodybuilding, WWE, Videos :--


So subscribe to this channel for motivation :)

--------------------------------------------------------------------------------------------------------------------
Disclaimer--I do not hold any copyright over the songs or footages or images.  If you want to remove a video that you own on my channel please e-mail me ASAP, I will respond within 24 hours or less. There is never a need to strike a video down when you can get it removed within the same day and keep the channel and yourself happy!
---------------------------------------------------------------------------------------------------------------------
 No copyright infringement intended. Educational purpose only! If you own anything and would like it to be credited or removed, please contact :)

contact - generation.fitnesss@gmail.com","Generation Fitness Motivation is channel dedicated to fitness,bodybuilding, WWE, Videos :--


So subscribe to this channel for motivation :)

--------------------------------------------------------------------------------------------------------------------
Disclaimer--I do not hold any copyright over the songs or footages or images.  If you want to remove a video that you own on my channel please e-mail me ASAP, I will respond within 24 hours or less. There is never a need to strike a video down when you can get it removed within the same day and keep the channel and yourself happy!
---------------------------------------------------------------------------------------------------------------------
 No copyright infringement intended. Educational purpose only! If you own anything and would like it to be credited or removed, please contact :)

contact - generation.fitnesss@gmail.com",Generation Fitness Motivation,2014-09-26T19:09:08.000Z,https://yt3.ggpht.com/-hV3DNFH5PTY/AAAAAAAAAAI/AAAAAAAAAAA/49EhSFZyCns/s88-c-k-no-mo-rj-c0xffffff/photo.jpg,Generation Fitness Motivation,0,32911,23,6840872
6f6fwv6s0v8,hd,PT4M37S,2014-04-06T14:46:42.000Z,UCrTlvJkxo5LmCvwz8k3aXLA,The Beast Motivation,https://i.ytimg.com/vi/6f6fwv6s0v8/default.jpg,Steve Cook Bodybuilding Motivation,59,54,2353,564263,DK,The Beast Motivation,The Beast Motivation,The Beast Motivation,2014-02-15T15:51:30.000Z,https://yt3.ggpht.com/-uBYydjC3eUg/AAAAAAAAAAI/AAAAAAAAAAA/ikf7ukJo1M4/s88-c-k-no-mo-rj-c0xffffff/photo.jpg,The Beast Motivation,0,17641,31,5468780
3Or48GQY3bw,hd,PT6M40S,2014-03-27T05:28:07.000Z,UCM_DLEd19kiErI9saZUlx9g,Terence Hall,https://i.ytimg.com/vi/3Or48GQY3bw/default.jpg,Body Transformation - OPEN HEART SURGERY to BODYBUILDER,91,7,343,33748,0,"hello!!
My names Terence Hall... Obviously. Im currently living in NYC trying to create a way. I have a huge passion for producing content as do most youtubers. I also act, direct, write, and oh ya signed with Wilhelmina NYC for models. 

Contact: terencehall3@gmail.com

(Remember, Terence is - one ""R"" all ""E's"")","hello!!
My names Terence Hall... Obviously. Im currently living in NYC trying to create a way. I have a huge passion for producing content as do most youtubers. I also act, direct, write, and oh ya signed with Wilhelmina NYC for models. 

Contact: terencehall3@gmail.com

(Remember, Terence is - one ""R"" all ""E's"")",Terence Hall,2012-01-02T03:32:41.000Z,https://yt3.ggpht.com/-UNPUdsh1psk/AAAAAAAAAAI/AAAAAAAAAAA/B8kdhb86hGs/s88-c-k-no-mo-rj-c0xffffff/photo.jpg,Terence Hall,1,155,68,36098
vCVSmi5qO-c,hd,PT3M30S,2016-04-25T22:04:24.000Z,UC7xoJ-uxjymJ6m_kD1Elnwg,DGuedz,https://i.ytimg.com/vi/vCVSmi5qO-c/default.jpg,DGuedz - Minha Missão de Vida. #bodybuilding,91,13,750,14753,BR,"Se inscreva no canal e siga @dguedz nas redes sociais abaixo.

https://www.instagram.com/dguedz/

https://www.facebook.com/Dguedz/

https://www.palcomp3.com/DGuedz07/","Se inscreva no canal e siga @dguedz nas redes sociais abaixo.

https://www.instagram.com/dguedz/

https://www.facebook.com/Dguedz/

https://www.palcomp3.com/DGuedz07/",DGuedz,2010-12-28T19:47:41.000Z,https://yt3.ggpht.com/-Ipzh7TcqORE/AAAAAAAAAAI/AAAAAAAAAAA/PTgf8PZBLe0/s88-c-k-no-mo-rj-c0xffffff/photo.jpg,DGuedz,1,4497,5,112401
6GuAaabzDC4,sd,PT1M40S,2009-03-22T19:41:14.000Z,UCuKxtPjOZ_sunlOSXORMj4g,nikumuskulozi,https://i.ytimg.com/vi/6GuAaabzDC4/default.jpg,idiot bodybuilder attitude!Got mad because he fineshed 2-nd...,1400,1789,2200,3184981,0,0,0,nikumuskulozi,2008-12-02T07:39:14.000Z,https://i.ytimg.com/i/uKxtPjOZ_sunlOSXORMj4g/1.jpg?v=9f9ee4,nikumuskulozi,37,1897,15,3420565
pmEhzyKKciw,sd,PT6M16S,2016-01-09T08:24:19.000Z,UCqavlISRkeEcqqKkak_jN5Q,UNREAL WORLD™,https://i.ytimg.com/vi/pmEhzyKKciw/default.jpg,The biggest Female Bodybuilding strong women in the world 2017,240,243,630,686831,US,"HELLO GUYS  , WELCOME TO UNREAL WORLD  Here you can  find  more videos about nature, science, games, technology, natural and environmental disasters, cars, motorcycles, aliens, and more, is welcome your subscription to the channel !!! ENJOY !!
Bringing List Videos Of Top Unreal world Facts
NOTE : The images\ photos  in this Channel  are used for demonstration purposes. They belong to their Rightful Owners. In some cases they have been modified by way illustration and/or satire !!
For all business and licensing inquiries please send email to : apollo13178@libero.it","HELLO GUYS  , WELCOME TO UNREAL WORLD  Here you can  find  more videos about nature, science, games, technology, natural and environmental disasters, cars, motorcycles, aliens, and more, is welcome your subscription to the channel !!! ENJOY !!
Bringing List Videos Of Top Unreal world Facts
NOTE : The images\ photos  in this Channel  are used for demonstration purposes. They belong to their Rightful Owners. In some cases they have been modified by way illustration and/or satire !!
For all business and licensing inquiries please send email to : apollo13178@libero.it",UNREAL WORLD™,2014-04-09T16:12:28.000Z,https://yt3.ggpht.com/-kJzuyPeH1l8/AAAAAAAAAAI/AAAAAAAAAAA/jcusyrGhz3U/s88-c-k-no-mo-rj-c0xffffff/photo.jpg,UNREAL WORLD™,0,35809,812,29579500
AtizBPbDmF0,hd,PT4M44S,2012-09-05T04:09:15.000Z,UCb1sAjU1m57NqTdGpvao8Sg,MrYorkieLover Fitness,https://i.ytimg.com/vi/AtizBPbDmF0/default.jpg,80 Year Old Bodybuilder Jim Arrington at Muscle Beach Competition 9/3/12,271,26,893,330873,0,"Bodybuilding, Nutrition, Leroy Colbert, Astrology, Surf & Skate, & Dating.","Bodybuilding, Nutrition, Leroy Colbert, Astrology, Surf & Skate, & Dating.",MrYorkieLover Fitness,2009-05-04T05:17:07.000Z,https://yt3.ggpht.com/-Q-q0RXHGrjA/AAAAAAAAAAI/AAAAAAAAAAA/lHLr8ovxcww/s88-c-k-no-mo-rj-c0xffffff/photo.jpg,MrYorkieLover Fitness,167,0,1654,45958126
MNlYyCmz_sA,hd,PT1H5M1S,2016-09-14T03:18:00.000Z,UC-v0n__35eKvxGtFe03JW4g,BodyMix TV,https://i.ytimg.com/vi/MNlYyCmz_sA/default.jpg,Hip Hop Workout Music Mix 2017 / Gym Training Motivation,844,5461,65382,12082389,0,"A great place where you can find wonderful videos for free about:
●Bodybuilding ● Motivation ● Workout Music ● Funny Videos ● Funny Pictures ● Others...

● Would you like to include your MUSIC in a workout mix? Please, Follow these instructions.
- BUSINESS REQUEST AT: rochyrabarajas@gmail.com 
- SUBMIT your tracks or images/photography here: rochyrabarajas@gmail.com  

REQUIREMENTS: 
- You need to own full rights to the content you submit (no third party content)
- I only accept official remixes or bootlegs. You need to provide permission for them from the respective copyright owner (label/management)
- I support the following genres: Hip Hop ,  R&B, Dubstep, House, Electro, Trap, Glitch Hop, EDM, Future Bass

Add me on Facebook: https://www.facebook.com/BodyMixTV

Please SUBSCRIBE  and join us to enjoy the magical things that happen in this beautiful and crazy world...!","A great place where you can find wonderful videos for free about:
●Bodybuilding ● Motivation ● Workout Music ● Funny Videos ● Funny Pictures ● Others...

● Would you like to include your MUSIC in a workout mix? Please, Follow these instructions.
- BUSINESS REQUEST AT: rochyrabarajas@gmail.com 
- SUBMIT your tracks or images/photography here: rochyrabarajas@gmail.com  

REQUIREMENTS: 
- You need to own full rights to the content you submit (no third party content)
- I only accept official remixes or bootlegs. You need to provide permission for them from the respective copyright owner (label/management)
- I support the following genres: Hip Hop ,  R&B, Dubstep, House, Electro, Trap, Glitch Hop, EDM, Future Bass

Add me on Facebook: https://www.facebook.com/BodyMixTV

Please SUBSCRIBE  and join us to enjoy the magical things that happen in this beautiful and crazy world...!",BodyMix TV,2015-03-04T22:46:20.000Z,https://yt3.ggpht.com/-0EBMHoFcSkA/AAAAAAAAAAI/AAAAAAAAAAA/O-RmUfzzSJk/s88-c-k-no-mo-rj-c0xffffff/photo.jpg,BodyMix TV,0,178883,127,86704345
O9pzz-F9E1Y,hd,PT2M42S,2016-06-21T14:50:26.000Z,UCsSs8QeBqAqpunAgrA6rKdw,PatrynWorldLatestNew,https://i.ytimg.com/vi/O9pzz-F9E1Y/default.jpg,World Fittest Grandma: 80 y.o bodybuilder who bench presses 150lbs and runs 80 miles a week,35,9,445,76511,US,"Interesting Events, Weird People , Animals , Strange News From All Around The World","Interesting Events, Weird People , Animals , Strange News From All Around The World",PatrynWorldLatestNew,2013-04-15T12:59:31.000Z,https://yt3.ggpht.com/-nkdmqYEKoqU/AAAAAAAAAAI/AAAAAAAAAAA/V6MGAfGQrzw/s88-c-k-no-mo-rj-c0xffffff/photo.jpg,PatrynWorldLatestNew,0,59873,506,73193848
GvsRkJE7G64,hd,PT5M35S,2013-04-02T18:02:37.000Z,UCME1zaKiZD5tLtRuObhtTUQ,Alon Gabbay,https://i.ytimg.com/vi/GvsRkJE7G64/default.jpg,BCAA Aminosäuren für Muskelaufbau & Bodybuilding,317,187,1554,152160,0,Alon Gabbay - German Channel. For my English channel visit: http://youtube.com/51XPACK,Alon Gabbay - German Channel. For my English channel visit: http://youtube.com/51XPACK,Alon Gabbay,2007-11-24T22:18:16.000Z,https://yt3.ggpht.com/-CDjd7fIOSaM/AAAAAAAAAAI/AAAAAAAAAAA/x5b4HU_lyPc/s88-c-k-no-mo-rj-c0xffffff/photo.jpg,Alon Gabbay,549,258436,350,57704691
B7uQS6AA_vE,hd,PT9M22S,2016-06-21T04:38:33.000Z,UCxjc8mUzILAiXGPf1lBhqdQ,Bodybuilding workout Routine And Diet planning,https://i.ytimg.com/vi/B7uQS6AA_vE/default.jpg,"30 Bodybuilding protein Diet food,Hindi,India.",7,3,23,3596,IN,"Hello Friends I am online Gym Coach. Subscribe to our channel for tips on workouts, nutrition, supplements and bodybuilding. For Online Coaching Contact me on instagram,twitter and Facebook page. Clink the link below  and follow me.","Hello Friends I am online Gym Coach. Subscribe to our channel for tips on workouts, nutrition, supplements and bodybuilding. For Online Coaching Contact me on instagram,twitter and Facebook page. Clink the link below  and follow me.",Bodybuilding workout Routine And Diet planning,2015-05-16T02:52:47.000Z,https://yt3.ggpht.com/-nwD0XfR4X2c/AAAAAAAAAAI/AAAAAAAAAAA/rAd8FgavlTU/s88-c-k-no-mo-rj-c0xffffff/photo.jpg,Bodybuilding workout Routine And Diet planning,0,84211,68,5038945
AJjtO0ALwzY,hd,PT11M51S,2015-04-05T14:03:00.000Z,UCzzYnZ8GIzfB1Vr3hk2Nj9Q,Tiger Fitness,https://i.ytimg.com/vi/AJjtO0ALwzY/default.jpg,The Most Dangerous Drug In Bodybuilding | DNP,552,180,4332,179724,US,From workouts to reviews this channel has everything! Be sure to check back daily for new videos.,From workouts to reviews this channel has everything! Be sure to check back daily for new videos.,Tiger Fitness,2009-11-20T19:43:13.000Z,https://yt3.ggpht.com/-YNYpegdsEWE/AAAAAAAAAAI/AAAAAAAAAAA/humk_uaInUk/s88-c-k-no-mo-rj-c0xffffff/photo.jpg,Tiger Fitness,378,318036,4566,82494447
#NAME?,sd,PT4M12S,2011-12-04T17:16:49.000Z,UCGQSM82zpSck2IYr2s5JErg,Gina Wilson,https://i.ytimg.com/vi/-L-LKrfpevg/default.jpg,Vegan Bodybuilding,405,69,1674,236704,0,0,0,Gina Wilson,2011-06-22T22:11:05.000Z,https://yt3.ggpht.com/-ZnS-cHSqvwg/AAAAAAAAAAI/AAAAAAAAAAA/T1H7Yi3fB0A/s88-c-k-no-mo-rj-c0xffffff/photo.jpg,Gina Wilson,4,942,7,238650
HZhW2EgwS1I,sd,PT1M11S,2010-01-04T20:08:00.000Z,UCK-UL_Jxt_zQM51EhGbCcjg,MuscleMagIntl,https://i.ytimg.com/vi/HZhW2EgwS1I/default.jpg,The World's Largest Bodybuilder Takes on Mr.O,,1845,7230,8796737,0,0,0,MuscleMagIntl,2009-03-06T01:25:58.000Z,https://yt3.ggpht.com/-PyzKFs-mYPw/AAAAAAAAAAI/AAAAAAAAAAA/ONAzFdcbh3k/s88-c-k-no-mo-rj-c0xffffff/photo.jpg,MuscleMagIntl,24,9258,115,10323046
zInUGaDz2hs,hd,PT5M32S,2012-03-11T00:12:37.000Z,UCe0TLA0EsQbE-MjuHXevj2A,ATHLEAN-X™,https://i.ytimg.com/vi/zInUGaDz2hs/default.jpg,BodyBuilder Diet - The CARB CONFUSION Principle,374,92,3520,226149,US,"JDCav24 is the home of ATHLEAN-X™ on YouTube!  This is where you can find all the latest FREE workouts, nutrition and supplement advice to get you on your way to ripped 6 pack abs and a more muscular, athletic body in record time.  

Learn from the physical therapist and strength coach Jeff Cavaliere, exactly what he does with his professional athlete and celebrity clients.  You can learn how to get six pack abs, bigger biceps, more muscle definition, better legs, a bigger chest, wider back and how to improve your overall athleticism.  

Subscribe to this channel now to be sure not to miss out on any of the free weekly workouts.  Then, head to http://www.athleanx.com and get the exact same program that is being used to get the top celebs and athletes in peak shape.  If you want to look like an athlete...you've got to train like an athlete!  Now you can with the ATHLEAN-X™ workouts here on YouTube!

Send Pro Athlete / Celebrity Training Requests to:  Mediarelations@athleanx.com","JDCav24 is the home of ATHLEAN-X™ on YouTube!  This is where you can find all the latest FREE workouts, nutrition and supplement advice to get you on your way to ripped 6 pack abs and a more muscular, athletic body in record time.  

Learn from the physical therapist and strength coach Jeff Cavaliere, exactly what he does with his professional athlete and celebrity clients.  You can learn how to get six pack abs, bigger biceps, more muscle definition, better legs, a bigger chest, wider back and how to improve your overall athleticism.  

Subscribe to this channel now to be sure not to miss out on any of the free weekly workouts.  Then, head to http://www.athleanx.com and get the exact same program that is being used to get the top celebs and athletes in peak shape.  If you want to look like an athlete...you've got to train like an athlete!  Now you can with the ATHLEAN-X™ workouts here on YouTube!

Send Pro Athlete / Celebrity Training Requests to:  Mediarelations@athleanx.com",ATHLEAN-X™,2006-12-16T15:17:44.000Z,https://yt3.ggpht.com/-tN0EMmN9rXc/AAAAAAAAAAI/AAAAAAAAAAA/KQgPgMaouVA/s88-c-k-no-mo-rj-c0xffffff/photo.jpg,ATHLEAN-X™,3650,3187954,774,431717586
